#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"logs","Amazon CloudWatch Logs","[""AssociateKmsKey"",""CancelExportTask"",""CreateExportTask"",""CreateLogDelivery"",""CreateLogGroup"",""CreateLogStream"",""DeleteDestination"",""DeleteLogDelivery"",""DeleteLogGroup"",""DeleteLogStream"",""DeleteMetricFilter"",""DeleteQueryDefinition"",""DeleteResourcePolicy"",""DeleteRetentionPolicy"",""DeleteSubscriptionFilter"",""DescribeDestinations"",""DescribeExportTasks"",""DescribeLogGroups"",""DescribeLogStreams"",""DescribeMetricFilters"",""DescribeQueries"",""DescribeQueryDefinitions"",""DescribeResourcePolicies"",""DescribeSubscriptionFilters"",""DisassociateKmsKey"",""FilterLogEvents"",""GetLogDelivery"",""GetLogEvents"",""GetLogGroupFields"",""GetLogRecord"",""GetQueryResults"",""ListLogDeliveries"",""ListTagsLogGroup"",""PutDestination"",""PutDestinationPolicy"",""PutLogEvents"",""PutMetricFilter"",""PutQueryDefinition"",""PutResourcePolicy"",""PutRetentionPolicy"",""PutSubscriptionFilter"",""StartQuery"",""StopQuery"",""TagLogGroup"",""TestMetricFilter"",""UntagLogGroup"",""UpdateLogDelivery""]","arn:aws:logs:.+:.+:.+","^arn:aws:logs:.+","""aws:ResourceTag/${TagKey}""","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchlogs.html"
"synthetics","Amazon CloudWatch Synthetics","[""CreateCanary"",""DeleteCanary"",""DescribeCanaries"",""DescribeCanariesLastRun"",""DescribeRuntimeVersions"",""GetCanary"",""GetCanaryRuns"",""ListTagsForResource"",""StartCanary"",""StopCanary"",""TagResource"",""UntagResource"",""UpdateCanary""]","arn:aws:synthetics:${Region}:${Account}:${ResourceType}:${ResourceName}","^arn:aws:synthetics:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""synthetics:Names""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchsynthetics.html"
"codeguru","Amazon CodeGuru","""GetCodeGuruFreeTrialSummary""","arn:aws:codeguru:<region>:<account-id>:<resource-type>/<resource_name>","^arn:aws:codeguru:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodeguru.html"
"codeguru-profiler","Amazon CodeGuru Profiler","[""AddNotificationChannels"",""BatchGetFrameMetricData"",""ConfigureAgent"",""CreateProfilingGroup"",""DeleteProfilingGroup"",""DescribeProfilingGroup"",""GetFindingsReportAccountSummary"",""GetNotificationConfiguration"",""GetPolicy"",""GetProfile"",""GetRecommendations"",""ListFindingsReports"",""ListProfileTimes"",""ListProfilingGroups"",""ListTagsForResource"",""PostAgentProfile"",""PutPermission"",""RemoveNotificationChannel"",""RemovePermission"",""SubmitFeedback"",""TagResource"",""UntagResource"",""UpdateProfilingGroup""]","arn:aws:codeguru-profiler:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:codeguru-profiler:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodeguruprofiler.html"
"codeguru-reviewer","Amazon CodeGuru Reviewer","[""AssociateRepository"",""CreateCodeReview"",""CreateConnectionToken"",""DescribeCodeReview"",""DescribeRecommendationFeedback"",""DescribeRepositoryAssociation"",""DisassociateRepository"",""GetMetricsData"",""ListCodeReviews"",""ListRecommendationFeedback"",""ListRecommendations"",""ListRepositoryAssociations"",""ListTagsForResource"",""ListThirdPartyRepositories"",""PutRecommendationFeedback"",""TagResource"",""UnTagResource""]","arn:aws:codeguru-reviewer:${Region}:${Account}:${ResourceType}:${ResourceName}","^arn:aws:codeguru-reviewer:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodegurureviewer.html"
"cognito-identity","Amazon Cognito Identity","[""CreateIdentityPool"",""DeleteIdentities"",""DeleteIdentityPool"",""DescribeIdentity"",""DescribeIdentityPool"",""GetCredentialsForIdentity"",""GetId"",""GetIdentityPoolRoles"",""GetOpenIdToken"",""GetOpenIdTokenForDeveloperIdentity"",""GetPrincipalTagAttributeMap"",""ListIdentities"",""ListIdentityPools"",""ListTagsForResource"",""LookupDeveloperIdentity"",""MergeDeveloperIdentities"",""SetIdentityPoolRoles"",""SetPrincipalTagAttributeMap"",""TagResource"",""UnlinkDeveloperIdentity"",""UnlinkIdentity"",""UntagResource"",""UpdateIdentityPool""]","arn:aws:cognito-identity:<region>:<account>:<resourceType>/<resourcePath>","^arn:aws:cognito-identity:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitoidentity.html"
"cognito-sync","Amazon Cognito Sync","[""BulkPublish"",""DeleteDataset"",""DescribeDataset"",""DescribeIdentityPoolUsage"",""DescribeIdentityUsage"",""GetBulkPublishDetails"",""GetCognitoEvents"",""GetIdentityPoolConfiguration"",""ListDatasets"",""ListIdentityPoolUsage"",""ListRecords"",""QueryRecords"",""RegisterDevice"",""SetCognitoEvents"",""SetDatasetConfiguration"",""SetIdentityPoolConfiguration"",""SubscribeToDataset"",""UnsubscribeFromDataset"",""UpdateRecords""]","arn:aws:cognito-sync:${Region}:${Account}:${ResourceType}/${ResourcePath}:","^arn:aws:cognito-sync:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitosync.html"
"cognito-idp","Amazon Cognito User Pools","[""AddCustomAttributes"",""AdminAddUserToGroup"",""AdminConfirmSignUp"",""AdminCreateUser"",""AdminDeleteUser"",""AdminDeleteUserAttributes"",""AdminDisableProviderForUser"",""AdminDisableUser"",""AdminEnableUser"",""AdminForgetDevice"",""AdminGetDevice"",""AdminGetUser"",""AdminInitiateAuth"",""AdminLinkProviderForUser"",""AdminListDevices"",""AdminListGroupsForUser"",""AdminListUserAuthEvents"",""AdminRemoveUserFromGroup"",""AdminResetUserPassword"",""AdminRespondToAuthChallenge"",""AdminSetUserMFAPreference"",""AdminSetUserPassword"",""AdminSetUserSettings"",""AdminUpdateAuthEventFeedback"",""AdminUpdateDeviceStatus"",""AdminUpdateUserAttributes"",""AdminUserGlobalSignOut"",""AssociateSoftwareToken"",""ChangePassword"",""ConfirmDevice"",""ConfirmForgotPassword"",""ConfirmSignUp"",""CreateGroup"",""CreateIdentityProvider"",""CreateResourceServer"",""CreateUserImportJob"",""CreateUserPool"",""CreateUserPoolClient"",""CreateUserPoolDomain"",""DeleteGroup"",""DeleteIdentityProvider"",""DeleteResourceServer"",""DeleteUser"",""DeleteUserAttributes"",""DeleteUserPool"",""DeleteUserPoolClient"",""DeleteUserPoolDomain"",""DescribeIdentityProvider"",""DescribeResourceServer"",""DescribeRiskConfiguration"",""DescribeUserImportJob"",""DescribeUserPool"",""DescribeUserPoolClient"",""DescribeUserPoolDomain"",""ForgetDevice"",""ForgotPassword"",""GetCSVHeader"",""GetDevice"",""GetGroup"",""GetIdentityProviderByIdentifier"",""GetSigningCertificate"",""GetUICustomization"",""GetUser"",""GetUserAttributeVerificationCode"",""GetUserPoolMfaConfig"",""GlobalSignOut"",""InitiateAuth"",""ListDevices"",""ListGroups"",""ListIdentityProviders"",""ListResourceServers"",""ListTagsForResource"",""ListUserImportJobs"",""ListUserPoolClients"",""ListUserPools"",""ListUsers"",""ListUsersInGroup"",""ResendConfirmationCode"",""RespondToAuthChallenge"",""RevokeToken"",""SetRiskConfiguration"",""SetUICustomization"",""SetUserMFAPreference"",""SetUserPoolMfaConfig"",""SetUserSettings"",""SignUp"",""StartUserImportJob"",""StopUserImportJob"",""TagResource"",""UntagResource"",""UpdateAuthEventFeedback"",""UpdateDeviceStatus"",""UpdateGroup"",""UpdateIdentityProvider"",""UpdateResourceServer"",""UpdateUserAttributes"",""UpdateUserPool"",""UpdateUserPoolClient"",""UpdateUserPoolDomain"",""VerifySoftwareToken"",""VerifyUserAttribute""]","arn:aws:cognito-idp:${Region}:${Account}:${ResourceType}/${ResourcePath}:","^arn:aws:cognito-idp:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitouserpools.html"
"comprehend","Amazon Comprehend","[""BatchDetectDominantLanguage"",""BatchDetectEntities"",""BatchDetectKeyPhrases"",""BatchDetectSentiment"",""BatchDetectSyntax"",""ClassifyDocument"",""ContainsPiiEntities"",""CreateDocumentClassifier"",""CreateEndpoint"",""CreateEntityRecognizer"",""DeleteDocumentClassifier"",""DeleteEndpoint"",""DeleteEntityRecognizer"",""DeleteResourcePolicy"",""DescribeDocumentClassificationJob"",""DescribeDocumentClassifier"",""DescribeDominantLanguageDetectionJob"",""DescribeEndpoint"",""DescribeEntitiesDetectionJob"",""DescribeEntityRecognizer"",""DescribeEventsDetectionJob"",""DescribeKeyPhrasesDetectionJob"",""DescribePiiEntitiesDetectionJob"",""DescribeResourcePolicy"",""DescribeSentimentDetectionJob"",""DescribeTargetedSentimentDetectionJob"",""DescribeTopicsDetectionJob"",""DetectDominantLanguage"",""DetectEntities"",""DetectKeyPhrases"",""DetectPiiEntities"",""DetectSentiment"",""DetectSyntax"",""ImportModel"",""ListDocumentClassificationJobs"",""ListDocumentClassifierSummaries"",""ListDocumentClassifiers"",""ListDominantLanguageDetectionJobs"",""ListEndpoints"",""ListEntitiesDetectionJobs"",""ListEntityRecognizerSummaries"",""ListEntityRecognizers"",""ListEventsDetectionJobs"",""ListKeyPhrasesDetectionJobs"",""ListPiiEntitiesDetectionJobs"",""ListSentimentDetectionJobs"",""ListTagsForResource"",""ListTargetedSentimentDetectionJobs"",""ListTopicsDetectionJobs"",""PutResourcePolicy"",""StartDocumentClassificationJob"",""StartDominantLanguageDetectionJob"",""StartEntitiesDetectionJob"",""StartEventsDetectionJob"",""StartKeyPhrasesDetectionJob"",""StartPiiEntitiesDetectionJob"",""StartSentimentDetectionJob"",""StartTargetedSentimentDetectionJob"",""StartTopicsDetectionJob"",""StopDominantLanguageDetectionJob"",""StopEntitiesDetectionJob"",""StopEventsDetectionJob"",""StopKeyPhrasesDetectionJob"",""StopPiiEntitiesDetectionJob"",""StopSentimentDetectionJob"",""StopTargetedSentimentDetectionJob"",""StopTrainingDocumentClassifier"",""StopTrainingEntityRecognizer"",""TagResource"",""UntagResource"",""UpdateEndpoint""]","arn:${Partition}:comprehend:${Region}:${AccountId}:${ResourceType}/${ResourceName}","^arn:${Partition}:comprehend:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""comprehend:ModelKmsKey"",""comprehend:OutputKmsKey"",""comprehend:VolumeKmsKey"",""comprehend:VpcSecurityGroupIds"",""comprehend:VpcSubnets""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncomprehend.html"
"comprehendmedical","Amazon Comprehend Medical","[""DescribeEntitiesDetectionV2Job"",""DescribeICD10CMInferenceJob"",""DescribePHIDetectionJob"",""DescribeRxNormInferenceJob"",""DescribeSNOMEDCTInferenceJob"",""DetectEntitiesV2"",""DetectPHI"",""InferICD10CM"",""InferRxNorm"",""InferSNOMEDCT"",""ListEntitiesDetectionV2Jobs"",""ListICD10CMInferenceJobs"",""ListPHIDetectionJobs"",""ListRxNormInferenceJobs"",""ListSNOMEDCTInferenceJobs"",""StartEntitiesDetectionV2Job"",""StartICD10CMInferenceJob"",""StartPHIDetectionJob"",""StartRxNormInferenceJob"",""StartSNOMEDCTInferenceJob"",""StopEntitiesDetectionV2Job"",""StopICD10CMInferenceJob"",""StopPHIDetectionJob"",""StopRxNormInferenceJob"",""StopSNOMEDCTInferenceJob""]","arn:${Partition}:comprehendmedical:${Region}:${AccountId}:${ResourceType}/${ResourceName}","^arn:${Partition}:comprehendmedical:.+:.+:.+","[""aws:SourceArn"",""aws:SourceVpc"",""aws:TagKeys""]","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncomprehendmedical.html"
"connect","Amazon Connect","[""AssociateApprovedOrigin"",""AssociateBot"",""AssociateCustomerProfilesDomain"",""AssociateDefaultVocabulary"",""AssociateInstanceStorageConfig"",""AssociateLambdaFunction"",""AssociateLexBot"",""AssociateQueueQuickConnects"",""AssociateRoutingProfileQueues"",""AssociateSecurityKey"",""BatchAssociateAnalyticsDataSet"",""BatchDisassociateAnalyticsDataSet"",""CreateAgentStatus"",""CreateContactFlow"",""CreateContactFlowModule"",""CreateHoursOfOperation"",""CreateInstance"",""CreateIntegrationAssociation"",""CreateQueue"",""CreateQuickConnect"",""CreateRoutingProfile"",""CreateSecurityProfile"",""CreateUseCase"",""CreateUser"",""CreateUserHierarchyGroup"",""CreateVocabulary"",""DeleteContactFlow"",""DeleteContactFlowModule"",""DeleteHoursOfOperation"",""DeleteInstance"",""DeleteIntegrationAssociation"",""DeleteQuickConnect"",""DeleteSecurityProfile"",""DeleteUseCase"",""DeleteUser"",""DeleteUserHierarchyGroup"",""DeleteVocabulary"",""DescribeAgentStatus"",""DescribeContact"",""DescribeContactFlow"",""DescribeContactFlowModule"",""DescribeHoursOfOperation"",""DescribeInstance"",""DescribeInstanceAttribute"",""DescribeInstanceStorageConfig"",""DescribeQueue"",""DescribeQuickConnect"",""DescribeRoutingProfile"",""DescribeSecurityProfile"",""DescribeUser"",""DescribeUserHierarchyGroup"",""DescribeUserHierarchyStructure"",""DescribeVocabulary"",""DisassociateApprovedOrigin"",""DisassociateBot"",""DisassociateCustomerProfilesDomain"",""DisassociateInstanceStorageConfig"",""DisassociateLambdaFunction"",""DisassociateLexBot"",""DisassociateQueueQuickConnects"",""DisassociateRoutingProfileQueues"",""DisassociateSecurityKey"",""GetContactAttributes"",""GetCurrentMetricData"",""GetFederationToken"",""GetFederationTokens"",""GetMetricData"",""ListAgentStatuses"",""ListApprovedOrigins"",""ListBots"",""ListContactFlowModules"",""ListContactFlows"",""ListContactReferences"",""ListDefaultVocabularies"",""ListHoursOfOperations"",""ListInstanceAttributes"",""ListInstanceStorageConfigs"",""ListInstances"",""ListIntegrationAssociations"",""ListLambdaFunctions"",""ListLexBots"",""ListPhoneNumbers"",""ListPrompts"",""ListQueueQuickConnects"",""ListQueues"",""ListQuickConnects"",""ListRealtimeContactAnalysisSegments"",""ListRoutingProfileQueues"",""ListRoutingProfiles"",""ListSecurityKeys"",""ListSecurityProfilePermissions"",""ListSecurityProfiles"",""ListTagsForResource"",""ListUseCases"",""ListUserHierarchyGroups"",""ListUsers"",""ResumeContactRecording"",""SearchVocabularies"",""StartChatContact"",""StartContactRecording"",""StartContactStreaming"",""StartOutboundVoiceContact"",""StartTaskContact"",""StopContact"",""StopContactRecording"",""StopContactStreaming"",""SuspendContactRecording"",""TagResource"",""UntagResource"",""UpdateAgentStatus"",""UpdateContact"",""UpdateContactAttributes"",""UpdateContactFlowContent"",""UpdateContactFlowMetadata"",""UpdateContactFlowModuleContent"",""UpdateContactFlowModuleMetadata"",""UpdateContactFlowName"",""UpdateContactSchedule"",""UpdateHoursOfOperation"",""UpdateInstanceAttribute"",""UpdateInstanceStorageConfig"",""UpdateQueueHoursOfOperation"",""UpdateQueueMaxContacts"",""UpdateQueueName"",""UpdateQueueOutboundCallerConfig"",""UpdateQueueStatus"",""UpdateQuickConnectConfig"",""UpdateQuickConnectName"",""UpdateRoutingProfileConcurrency"",""UpdateRoutingProfileDefaultOutboundQueue"",""UpdateRoutingProfileName"",""UpdateRoutingProfileQueues"",""UpdateSecurityProfile"",""UpdateUserHierarchy"",""UpdateUserHierarchyGroupName"",""UpdateUserHierarchyStructure"",""UpdateUserIdentityInfo"",""UpdateUserPhoneConfig"",""UpdateUserRoutingProfile"",""UpdateUserSecurityProfiles"",""UpdatedescribeContent""]","arn:${Partition}:connect:${Region}:${Account}:instance/${InstanceId}","^arn:${Partition}:connect:.+:.+:instance/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""connect:AttributeType"",""connect:InstanceId"",""connect:StorageResourceType""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonconnect.html"
"profile","Amazon Connect Customer Profiles","[""AddProfileKey"",""CreateDomain"",""CreateIntegrationWorkflow"",""CreateProfile"",""DeleteDomain"",""DeleteIntegration"",""DeleteProfile"",""DeleteProfileKey"",""DeleteProfileObject"",""DeleteProfileObjectType"",""DeleteWorkflow"",""GetAutoMergingPreview"",""GetDomain"",""GetIdentityResolutionJob"",""GetIntegration"",""GetMatches"",""GetProfileObjectType"",""GetProfileObjectTypeTemplate"",""GetWorkflow"",""GetWorkflowSteps"",""ListAccountIntegrations"",""ListDomains"",""ListIdentityResolutionJobs"",""ListIntegrations"",""ListProfileObjectTypeTemplates"",""ListProfileObjectTypes"",""ListProfileObjects"",""ListTagsForResource"",""ListWorkflows"",""MergeProfiles"",""PutIntegration"",""PutProfileObject"",""PutProfileObjectType"",""SearchProfiles"",""TagResource"",""UntagResource"",""UpdateDomain"",""UpdateProfile""]","arn:aws:profile:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:profile:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonconnectcustomerprofiles.html"
"voiceid","Amazon Connect Voice ID","[""CreateDomain"",""DeleteDomain"",""DeleteFraudster"",""DeleteSpeaker"",""DescribeComplianceConsent"",""DescribeDomain"",""DescribeFraudster"",""DescribeFraudsterRegistrationJob"",""DescribeSpeaker"",""DescribeSpeakerEnrollmentJob"",""EvaluateSession"",""ListDomains"",""ListFraudsterRegistrationJobs"",""ListSpeakerEnrollmentJobs"",""ListSpeakers"",""ListTagsForResource"",""OptOutSpeaker"",""RegisterComplianceConsent"",""StartFraudsterRegistrationJob"",""StartSpeakerEnrollmentJob"",""TagResource"",""UntagResource"",""UpdateDomain""]","arn:${Partition}:voiceid:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:voiceid:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonconnectvoiceid.html"
"wisdom","Amazon Connect Wisdom","[""CreateAssistant"",""CreateAssistantAssociation"",""CreateContent"",""CreateKnowledgeBase"",""CreateSession"",""DeleteAssistant"",""DeleteAssistantAssociation"",""DeleteContent"",""DeleteKnowledgeBase"",""GetAssistant"",""GetAssistantAssociation"",""GetContent"",""GetContentSummary"",""GetKnowledgeBase"",""GetRecommendations"",""GetSession"",""ListAssistantAssociations"",""ListAssistants"",""ListContents"",""ListKnowledgeBases"",""ListTagsForResource"",""NotifyRecommendationsReceived"",""QueryAssistant"",""RemoveKnowledgeBaseTemplateUri"",""SearchContent"",""SearchSessions"",""StartContentUpload"",""TagResource"",""UntagResource"",""UpdateContent"",""UpdateKnowledgeBaseTemplateUri""]","arn:aws:wisdom:${Region}:${Account}:${Resource}/${ResourceId}","^arn:aws:wisdom:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonconnectwisdom.html"
"dlm","Amazon Data Lifecycle Manager","[""CreateLifecyclePolicy"",""DeleteLifecyclePolicy"",""GetLifecyclePolicies"",""GetLifecyclePolicy"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateLifecyclePolicy""]","arn:${Partition}:dlm:${Region}:${Account}:policy/${ResourceName}","^arn:${Partition}:dlm:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazondatalifecyclemanager.html"
"detective","Amazon Detective","[""AcceptInvitation"",""CreateGraph"",""CreateMembers"",""DeleteGraph"",""DeleteMembers"",""DescribeOrganizationConfiguration"",""DisableOrganizationAdminAccount"",""DisassociateMembership"",""EnableOrganizationAdminAccount"",""GetFreeTrialEligibility"",""GetGraphIngestState"",""GetMembers"",""GetPricingInformation"",""GetUsageInformation"",""ListGraphs"",""ListInvitations"",""ListMembers"",""ListOrganizationAdminAccounts"",""ListTagsForResource"",""RejectInvitation"",""SearchGraph"",""StartMonitoringMember"",""TagResource"",""UntagResource"",""UpdateOrganizationConfiguration""]","arn:aws:detective:${Region}:${AccountId}:graph:${GraphId}","^arn:aws:detective:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazondetective.html"
