#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"clouddirectory","Amazon Cloud Directory","[""AddFacetToObject"",""ApplySchema"",""AttachObject"",""AttachPolicy"",""AttachToIndex"",""AttachTypedLink"",""BatchRead"",""BatchWrite"",""CreateDirectory"",""CreateFacet"",""CreateIndex"",""CreateObject"",""CreateSchema"",""CreateTypedLinkFacet"",""DeleteDirectory"",""DeleteFacet"",""DeleteObject"",""DeleteSchema"",""DeleteTypedLinkFacet"",""DetachFromIndex"",""DetachObject"",""DetachPolicy"",""DetachTypedLink"",""DisableDirectory"",""EnableDirectory"",""GetAppliedSchemaVersion"",""GetDirectory"",""GetFacet"",""GetLinkAttributes"",""GetObjectAttributes"",""GetObjectInformation"",""GetSchemaAsJson"",""GetTypedLinkFacetInformation"",""ListAppliedSchemaArns"",""ListAttachedIndices"",""ListDevelopmentSchemaArns"",""ListDirectories"",""ListFacetAttributes"",""ListFacetNames"",""ListIncomingTypedLinks"",""ListIndex"",""ListManagedSchemaArns"",""ListObjectAttributes"",""ListObjectChildren"",""ListObjectParentPaths"",""ListObjectParents"",""ListObjectPolicies"",""ListOutgoingTypedLinks"",""ListPolicyAttachments"",""ListPublishedSchemaArns"",""ListTagsForResource"",""ListTypedLinkFacetAttributes"",""ListTypedLinkFacetNames"",""LookupPolicy"",""PublishSchema"",""PutSchemaFromJson"",""RemoveFacetFromObject"",""TagResource"",""UntagResource"",""UpdateFacet"",""UpdateLinkAttributes"",""UpdateObjectAttributes"",""UpdateSchema"",""UpdateTypedLinkFacet"",""UpgradeAppliedSchema"",""UpgradePublishedSchema""]","arn:aws:clouddirectory::${Region}:${Account}:${RelativeId}","^arn:aws:clouddirectory:.+:[0-9]+:(directory|schema)/.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonclouddirectory.html"
"cloudfront","Amazon CloudFront","[""AssociateAlias"",""CopyDistribution"",""CreateCachePolicy"",""CreateCloudFrontOriginAccessIdentity"",""CreateContinuousDeploymentPolicy"",""CreateDistribution"",""CreateFieldLevelEncryptionConfig"",""CreateFieldLevelEncryptionProfile"",""CreateFunction"",""CreateInvalidation"",""CreateKeyGroup"",""CreateMonitoringSubscription"",""CreateOriginAccessControl"",""CreateOriginRequestPolicy"",""CreatePublicKey"",""CreateRealtimeLogConfig"",""CreateResponseHeadersPolicy"",""CreateSavingsPlan"",""CreateStreamingDistribution"",""CreateStreamingDistributionWithTags"",""DeleteCachePolicy"",""DeleteCloudFrontOriginAccessIdentity"",""DeleteContinuousDeploymentPolicy"",""DeleteDistribution"",""DeleteFieldLevelEncryptionConfig"",""DeleteFieldLevelEncryptionProfile"",""DeleteFunction"",""DeleteKeyGroup"",""DeleteMonitoringSubscription"",""DeleteOriginAccessControl"",""DeleteOriginRequestPolicy"",""DeletePublicKey"",""DeleteRealtimeLogConfig"",""DeleteResponseHeadersPolicy"",""DeleteStreamingDistribution"",""DescribeFunction"",""GetCachePolicy"",""GetCachePolicyConfig"",""GetCloudFrontOriginAccessIdentity"",""GetCloudFrontOriginAccessIdentityConfig"",""GetContinuousDeploymentPolicy"",""GetContinuousDeploymentPolicyConfig"",""GetDistribution"",""GetDistributionConfig"",""GetFieldLevelEncryption"",""GetFieldLevelEncryptionConfig"",""GetFieldLevelEncryptionProfile"",""GetFieldLevelEncryptionProfileConfig"",""GetFunction"",""GetInvalidation"",""GetKeyGroup"",""GetKeyGroupConfig"",""GetMonitoringSubscription"",""GetOriginAccessControl"",""GetOriginAccessControlConfig"",""GetOriginRequestPolicy"",""GetOriginRequestPolicyConfig"",""GetPublicKey"",""GetPublicKeyConfig"",""GetRealtimeLogConfig"",""GetResponseHeadersPolicy"",""GetResponseHeadersPolicyConfig"",""GetSavingsPlan"",""GetStreamingDistribution"",""GetStreamingDistributionConfig"",""ListCachePolicies"",""ListCloudFrontOriginAccessIdentities"",""ListConflictingAliases"",""ListContinuousDeploymentPolicies"",""ListDistributions"",""ListDistributionsByCachePolicyId"",""ListDistributionsByKeyGroup"",""ListDistributionsByLambdaFunction"",""ListDistributionsByOriginRequestPolicyId"",""ListDistributionsByRealtimeLogConfig"",""ListDistributionsByResponseHeadersPolicyId"",""ListDistributionsByWebACLId"",""ListFieldLevelEncryptionConfigs"",""ListFieldLevelEncryptionProfiles"",""ListFunctions"",""ListInvalidations"",""ListKeyGroups"",""ListOriginAccessControls"",""ListOriginRequestPolicies"",""ListPublicKeys"",""ListRateCards"",""ListRealtimeLogConfigs"",""ListResponseHeadersPolicies"",""ListSavingsPlans"",""ListStreamingDistributions"",""ListTagsForResource"",""ListUsages"",""PublishFunction"",""TagResource"",""TestFunction"",""UntagResource"",""UpdateCachePolicy"",""UpdateCloudFrontOriginAccessIdentity"",""UpdateContinuousDeploymentPolicy"",""UpdateDistribution"",""UpdateDistributionWithStagingConfig"",""UpdateFieldLevelEncryptionConfig"",""UpdateFieldLevelEncryptionProfile"",""UpdateFunction"",""UpdateKeyGroup"",""UpdateOriginAccessControl"",""UpdateOriginRequestPolicy"",""UpdatePublicKey"",""UpdateRealtimeLogConfig"",""UpdateResponseHeadersPolicy"",""UpdateSavingsPlan"",""UpdateStreamingDistribution""]","arn:aws:cloudfront:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:cloudfront:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudfront.html"
"cloudsearch","Amazon CloudSearch","[""AddTags"",""BuildSuggesters"",""CreateDomain"",""DefineAnalysisScheme"",""DefineExpression"",""DefineIndexField"",""DefineSuggester"",""DeleteAnalysisScheme"",""DeleteDomain"",""DeleteExpression"",""DeleteIndexField"",""DeleteSuggester"",""DescribeAnalysisSchemes"",""DescribeAvailabilityOptions"",""DescribeDomainEndpointOptions"",""DescribeDomains"",""DescribeExpressions"",""DescribeIndexFields"",""DescribeScalingParameters"",""DescribeServiceAccessPolicies"",""DescribeSuggesters"",""IndexDocuments"",""ListDomainNames"",""ListTags"",""RemoveTags"",""UpdateAvailabilityOptions"",""UpdateDomainEndpointOptions"",""UpdateScalingParameters"",""UpdateServiceAccessPolicies"",""document"",""search"",""suggest""]","arn:aws:cloudsearch:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:cloudsearch:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudsearch.html"
"cloudwatch","Amazon CloudWatch","[""DeleteAlarms"",""DeleteAnomalyDetector"",""DeleteDashboards"",""DeleteInsightRules"",""DeleteMetricStream"",""DescribeAlarmHistory"",""DescribeAlarms"",""DescribeAlarmsForMetric"",""DescribeAnomalyDetectors"",""DescribeInsightRules"",""DisableAlarmActions"",""DisableInsightRules"",""EnableAlarmActions"",""EnableInsightRules"",""GetDashboard"",""GetInsightRuleReport"",""GetMetricData"",""GetMetricStatistics"",""GetMetricStream"",""GetMetricWidgetImage"",""Link"",""ListDashboards"",""ListManagedInsightRules"",""ListMetricStreams"",""ListMetrics"",""ListTagsForResource"",""PutAnomalyDetector"",""PutCompositeAlarm"",""PutDashboard"",""PutInsightRule"",""PutManagedInsightRules"",""PutMetricAlarm"",""PutMetricData"",""PutMetricStream"",""SetAlarmState"",""StartMetricStreams"",""StopMetricStreams"",""TagResource"",""UntagResource""]","arn:aws:cloudwatch:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:cloudwatch:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""cloudwatch:AlarmActions"",""cloudwatch:namespace"",""cloudwatch:requestInsightRuleLogGroups"",""cloudwatch:requestManagedResourceARNs""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatch.html"
"applicationinsights","Amazon CloudWatch Application Insights","[""CreateApplication"",""CreateComponent"",""CreateLogPattern"",""DeleteApplication"",""DeleteComponent"",""DeleteLogPattern"",""DescribeApplication"",""DescribeComponent"",""DescribeComponentConfiguration"",""DescribeComponentConfigurationRecommendation"",""DescribeLogPattern"",""DescribeObservation"",""DescribeProblem"",""DescribeProblemObservations"",""ListApplications"",""ListComponents"",""ListConfigurationHistory"",""ListLogPatternSets"",""ListLogPatterns"",""ListProblems"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateComponent"",""UpdateComponentConfiguration"",""UpdateLogPattern""]","","","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchapplicationinsights.html"
"evidently","Amazon CloudWatch Evidently","[""BatchEvaluateFeature"",""CreateExperiment"",""CreateFeature"",""CreateLaunch"",""CreateProject"",""CreateSegment"",""DeleteExperiment"",""DeleteFeature"",""DeleteLaunch"",""DeleteProject"",""DeleteSegment"",""EvaluateFeature"",""GetExperiment"",""GetExperimentResults"",""GetFeature"",""GetLaunch"",""GetProject"",""GetSegment"",""ListExperiments"",""ListFeatures"",""ListLaunches"",""ListProjects"",""ListSegmentReferences"",""ListSegments"",""ListTagsForResource"",""PutProjectEvents"",""StartExperiment"",""StartLaunch"",""StopExperiment"",""StopLaunch"",""TagResource"",""TestSegmentPattern"",""UntagResource"",""UpdateExperiment"",""UpdateFeature"",""UpdateLaunch"",""UpdateProject"",""UpdateProjectDataDelivery""]","arn:aws:evidently:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:evidently:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchevidently.html"
"internetmonitor","Amazon CloudWatch Internet Monitor","[""CreateMonitor"",""DeleteMonitor"",""GetHealthEvent"",""GetMonitor"",""ListHealthEvents"",""ListMonitors"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateMonitor""]","arn:aws:internetmonitor:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:internetmonitor:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchinternetmonitor.html"
"logs","Amazon CloudWatch Logs","[""AssociateKmsKey"",""CancelExportTask"",""CreateExportTask"",""CreateLogDelivery"",""CreateLogGroup"",""CreateLogStream"",""DeleteDataProtectionPolicy"",""DeleteDestination"",""DeleteLogDelivery"",""DeleteLogGroup"",""DeleteLogStream"",""DeleteMetricFilter"",""DeleteQueryDefinition"",""DeleteResourcePolicy"",""DeleteRetentionPolicy"",""DeleteSubscriptionFilter"",""DescribeDestinations"",""DescribeExportTasks"",""DescribeLogGroups"",""DescribeLogStreams"",""DescribeMetricFilters"",""DescribeQueries"",""DescribeQueryDefinitions"",""DescribeResourcePolicies"",""DescribeSubscriptionFilters"",""DisassociateKmsKey"",""FilterLogEvents"",""GetDataProtectionPolicy"",""GetLogDelivery"",""GetLogEvents"",""GetLogGroupFields"",""GetLogRecord"",""GetQueryResults"",""Link"",""ListLogDeliveries"",""ListTagsForResource"",""ListTagsLogGroup"",""PutDataProtectionPolicy"",""PutDestination"",""PutDestinationPolicy"",""PutLogEvents"",""PutMetricFilter"",""PutQueryDefinition"",""PutResourcePolicy"",""PutRetentionPolicy"",""PutSubscriptionFilter"",""StartQuery"",""StopQuery"",""TagLogGroup"",""TagResource"",""TestMetricFilter"",""Unmask"",""UntagLogGroup"",""UntagResource"",""UpdateLogDelivery""]","arn:aws:logs:${Region}:${Account}:.+","^arn:aws:logs:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchlogs.html"
"oam","Amazon CloudWatch Observability Access Manager","[""CreateLink"",""CreateSink"",""DeleteLink"",""DeleteSink"",""GetLink"",""GetSink"",""GetSinkPolicy"",""ListAttachedLinks"",""ListLinks"",""ListSinks"",""ListTagsForResource"",""PutSinkPolicy"",""TagResource"",""UntagResource"",""UpdateLink""]","arn:aws:oam:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:oam:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""oam:ResourceTypes""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchobservabilityaccessmanager.html"
"synthetics","Amazon CloudWatch Synthetics","[""AssociateResource"",""CreateCanary"",""CreateGroup"",""DeleteCanary"",""DeleteGroup"",""DescribeCanaries"",""DescribeCanariesLastRun"",""DescribeRuntimeVersions"",""DisassociateResource"",""GetCanary"",""GetCanaryRuns"",""GetGroup"",""ListAssociatedGroups"",""ListGroupResources"",""ListGroups"",""ListTagsForResource"",""StartCanary"",""StopCanary"",""TagResource"",""UntagResource"",""UpdateCanary""]","arn:aws:synthetics:${Region}:${Account}:${ResourceType}:${ResourceName}","^arn:aws:synthetics:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""synthetics:Names""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncloudwatchsynthetics.html"
"codecatalyst","Amazon CodeCatalyst","[""AcceptConnection"",""AssociateIamRoleToConnection"",""DeleteConnection"",""DisassociateIamRoleFromConnection"",""GetBillingAuthorization"",""GetConnection"",""GetPendingConnection"",""ListConnections"",""ListIamRolesForConnection"",""PutBillingAuthorization"",""RejectConnection""]","arn:aws:codecatalyst:${Region}:${Account}:${RelativeId}","^arn:aws:codecatalyst:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodecatalyst.html"
"codeguru","Amazon CodeGuru","""GetCodeGuruFreeTrialSummary""","arn:${Partition}:codeguru:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:${Partition}:codeguru:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodeguru.html"
"codeguru-profiler","Amazon CodeGuru Profiler","[""AddNotificationChannels"",""BatchGetFrameMetricData"",""ConfigureAgent"",""CreateProfilingGroup"",""DeleteProfilingGroup"",""DescribeProfilingGroup"",""GetFindingsReportAccountSummary"",""GetNotificationConfiguration"",""GetPolicy"",""GetProfile"",""GetRecommendations"",""ListFindingsReports"",""ListProfileTimes"",""ListProfilingGroups"",""ListTagsForResource"",""PostAgentProfile"",""PutPermission"",""RemoveNotificationChannel"",""RemovePermission"",""SubmitFeedback"",""TagResource"",""UntagResource"",""UpdateProfilingGroup""]","arn:aws:codeguru-profiler:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:codeguru-profiler:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodeguruprofiler.html"
"codeguru-reviewer","Amazon CodeGuru Reviewer","[""AssociateRepository"",""CreateCodeReview"",""CreateConnectionToken"",""DescribeCodeReview"",""DescribeRecommendationFeedback"",""DescribeRepositoryAssociation"",""DisassociateRepository"",""GetMetricsData"",""ListCodeReviews"",""ListRecommendationFeedback"",""ListRecommendations"",""ListRepositoryAssociations"",""ListTagsForResource"",""ListThirdPartyRepositories"",""PutRecommendationFeedback"",""TagResource"",""UnTagResource""]","arn:aws:codeguru-reviewer:${Region}:${Account}:${ResourceType}:${ResourceName}","^arn:aws:codeguru-reviewer:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodegurureviewer.html"
"codeguru-security","Amazon CodeGuru Security","[""BatchGetFindings"",""CreateScan"",""CreateUploadUrl"",""DeleteScansByCategory"",""GetScan"",""ListFindings"",""ListScans"",""UpdateAccountConfiguration""]","arn:${Partition}:codeguru-security:${Region}:${Account}:*","^arn:${Partition}:codeguru-security:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodegurusecurity.html"
"codewhisperer","Amazon CodeWhisperer","[""CreateProfile"",""GenerateRecommendations"",""ListProfiles"",""UpdateProfile""]","arn:aws:codewhisperer:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:codewhisperer:.+:[0-9]+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncodewhisperer.html"
"cognito-identity","Amazon Cognito Identity","[""CreateIdentityPool"",""DeleteIdentities"",""DeleteIdentityPool"",""DescribeIdentity"",""DescribeIdentityPool"",""GetCredentialsForIdentity"",""GetId"",""GetIdentityPoolRoles"",""GetOpenIdToken"",""GetOpenIdTokenForDeveloperIdentity"",""GetPrincipalTagAttributeMap"",""ListIdentities"",""ListIdentityPools"",""ListTagsForResource"",""LookupDeveloperIdentity"",""MergeDeveloperIdentities"",""SetIdentityPoolRoles"",""SetPrincipalTagAttributeMap"",""TagResource"",""UnlinkDeveloperIdentity"",""UnlinkIdentity"",""UntagResource"",""UpdateIdentityPool""]","arn:aws:cognito-identity:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:cognito-identity:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitoidentity.html"
"cognito-sync","Amazon Cognito Sync","[""BulkPublish"",""DeleteDataset"",""DescribeDataset"",""DescribeIdentityPoolUsage"",""DescribeIdentityUsage"",""GetBulkPublishDetails"",""GetCognitoEvents"",""GetIdentityPoolConfiguration"",""ListDatasets"",""ListIdentityPoolUsage"",""ListRecords"",""QueryRecords"",""RegisterDevice"",""SetCognitoEvents"",""SetDatasetConfiguration"",""SetIdentityPoolConfiguration"",""SubscribeToDataset"",""UnsubscribeFromDataset"",""UpdateRecords""]","arn:aws:cognito-sync:${Region}:${Account}:${ResourceType}/${ResourcePath}:","^arn:aws:cognito-sync:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitosync.html"
"cognito-idp","Amazon Cognito User Pools","[""AddCustomAttributes"",""AdminAddUserToGroup"",""AdminConfirmSignUp"",""AdminCreateUser"",""AdminDeleteUser"",""AdminDeleteUserAttributes"",""AdminDisableProviderForUser"",""AdminDisableUser"",""AdminEnableUser"",""AdminForgetDevice"",""AdminGetDevice"",""AdminGetUser"",""AdminInitiateAuth"",""AdminLinkProviderForUser"",""AdminListDevices"",""AdminListGroupsForUser"",""AdminListUserAuthEvents"",""AdminRemoveUserFromGroup"",""AdminResetUserPassword"",""AdminRespondToAuthChallenge"",""AdminSetUserMFAPreference"",""AdminSetUserPassword"",""AdminSetUserSettings"",""AdminUpdateAuthEventFeedback"",""AdminUpdateDeviceStatus"",""AdminUpdateUserAttributes"",""AdminUserGlobalSignOut"",""AssociateSoftwareToken"",""AssociateWebACL"",""ChangePassword"",""ConfirmDevice"",""ConfirmForgotPassword"",""ConfirmSignUp"",""CreateGroup"",""CreateIdentityProvider"",""CreateResourceServer"",""CreateUserImportJob"",""CreateUserPool"",""CreateUserPoolClient"",""CreateUserPoolDomain"",""DeleteGroup"",""DeleteIdentityProvider"",""DeleteResourceServer"",""DeleteUser"",""DeleteUserAttributes"",""DeleteUserPool"",""DeleteUserPoolClient"",""DeleteUserPoolDomain"",""DescribeIdentityProvider"",""DescribeResourceServer"",""DescribeRiskConfiguration"",""DescribeUserImportJob"",""DescribeUserPool"",""DescribeUserPoolClient"",""DescribeUserPoolDomain"",""DisassociateWebACL"",""ForgetDevice"",""ForgotPassword"",""GetCSVHeader"",""GetDevice"",""GetGroup"",""GetIdentityProviderByIdentifier"",""GetSigningCertificate"",""GetUICustomization"",""GetUser"",""GetUserAttributeVerificationCode"",""GetUserPoolMfaConfig"",""GetWebACLForResource"",""GlobalSignOut"",""InitiateAuth"",""ListDevices"",""ListGroups"",""ListIdentityProviders"",""ListResourceServers"",""ListResourcesForWebACL"",""ListTagsForResource"",""ListUserImportJobs"",""ListUserPoolClients"",""ListUserPools"",""ListUsers"",""ListUsersInGroup"",""ResendConfirmationCode"",""RespondToAuthChallenge"",""RevokeToken"",""SetRiskConfiguration"",""SetUICustomization"",""SetUserMFAPreference"",""SetUserPoolMfaConfig"",""SetUserSettings"",""SignUp"",""StartUserImportJob"",""StopUserImportJob"",""TagResource"",""UntagResource"",""UpdateAuthEventFeedback"",""UpdateDeviceStatus"",""UpdateGroup"",""UpdateIdentityProvider"",""UpdateResourceServer"",""UpdateUserAttributes"",""UpdateUserPool"",""UpdateUserPoolClient"",""UpdateUserPoolDomain"",""VerifySoftwareToken"",""VerifyUserAttribute""]","arn:aws:cognito-idp:${Region}:${Account}:${ResourceType}/${ResourcePath}:","^arn:aws:cognito-idp:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncognitouserpools.html"
"comprehend","Amazon Comprehend","[""BatchDetectDominantLanguage"",""BatchDetectEntities"",""BatchDetectKeyPhrases"",""BatchDetectSentiment"",""BatchDetectSyntax"",""BatchDetectTargetedSentiment"",""ClassifyDocument"",""ContainsPiiEntities"",""CreateDataset"",""CreateDocumentClassifier"",""CreateEndpoint"",""CreateEntityRecognizer"",""CreateFlywheel"",""DeleteDocumentClassifier"",""DeleteEndpoint"",""DeleteEntityRecognizer"",""DeleteFlywheel"",""DeleteResourcePolicy"",""DescribeDataset"",""DescribeDocumentClassificationJob"",""DescribeDocumentClassifier"",""DescribeDominantLanguageDetectionJob"",""DescribeEndpoint"",""DescribeEntitiesDetectionJob"",""DescribeEntityRecognizer"",""DescribeEventsDetectionJob"",""DescribeFlywheel"",""DescribeFlywheelIteration"",""DescribeKeyPhrasesDetectionJob"",""DescribePiiEntitiesDetectionJob"",""DescribeResourcePolicy"",""DescribeSentimentDetectionJob"",""DescribeTargetedSentimentDetectionJob"",""DescribeTopicsDetectionJob"",""DetectDominantLanguage"",""DetectEntities"",""DetectKeyPhrases"",""DetectPiiEntities"",""DetectSentiment"",""DetectSyntax"",""DetectTargetedSentiment"",""ImportModel"",""ListDatasets"",""ListDocumentClassificationJobs"",""ListDocumentClassifierSummaries"",""ListDocumentClassifiers"",""ListDominantLanguageDetectionJobs"",""ListEndpoints"",""ListEntitiesDetectionJobs"",""ListEntityRecognizerSummaries"",""ListEntityRecognizers"",""ListEventsDetectionJobs"",""ListFlywheelIterationHistory"",""ListFlywheels"",""ListKeyPhrasesDetectionJobs"",""ListPiiEntitiesDetectionJobs"",""ListSentimentDetectionJobs"",""ListTagsForResource"",""ListTargetedSentimentDetectionJobs"",""ListTopicsDetectionJobs"",""PutResourcePolicy"",""StartDocumentClassificationJob"",""StartDominantLanguageDetectionJob"",""StartEntitiesDetectionJob"",""StartEventsDetectionJob"",""StartFlywheelIteration"",""StartKeyPhrasesDetectionJob"",""StartPiiEntitiesDetectionJob"",""StartSentimentDetectionJob"",""StartTargetedSentimentDetectionJob"",""StartTopicsDetectionJob"",""StopDominantLanguageDetectionJob"",""StopEntitiesDetectionJob"",""StopEventsDetectionJob"",""StopKeyPhrasesDetectionJob"",""StopPiiEntitiesDetectionJob"",""StopSentimentDetectionJob"",""StopTargetedSentimentDetectionJob"",""StopTrainingDocumentClassifier"",""StopTrainingEntityRecognizer"",""TagResource"",""UntagResource"",""UpdateEndpoint"",""UpdateFlywheel""]","arn:aws:comprehend:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:comprehend:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""comprehend:DataLakeKmsKey"",""comprehend:FlywheelIterationId"",""comprehend:ModelKmsKey"",""comprehend:OutputKmsKey"",""comprehend:VolumeKmsKey"",""comprehend:VpcSecurityGroupIds"",""comprehend:VpcSubnets""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncomprehend.html"
"comprehendmedical","Amazon Comprehend Medical","[""DescribeEntitiesDetectionV2Job"",""DescribeICD10CMInferenceJob"",""DescribePHIDetectionJob"",""DescribeRxNormInferenceJob"",""DescribeSNOMEDCTInferenceJob"",""DetectEntitiesV2"",""DetectPHI"",""InferICD10CM"",""InferRxNorm"",""InferSNOMEDCT"",""ListEntitiesDetectionV2Jobs"",""ListICD10CMInferenceJobs"",""ListPHIDetectionJobs"",""ListRxNormInferenceJobs"",""ListSNOMEDCTInferenceJobs"",""StartEntitiesDetectionV2Job"",""StartICD10CMInferenceJob"",""StartPHIDetectionJob"",""StartRxNormInferenceJob"",""StartSNOMEDCTInferenceJob"",""StopEntitiesDetectionV2Job"",""StopICD10CMInferenceJob"",""StopPHIDetectionJob"",""StopRxNormInferenceJob"",""StopSNOMEDCTInferenceJob""]","arn:${Partition}:comprehendmedical:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:${Partition}:comprehendmedical:.+:.+:.+","""aws:TagKeys""","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazoncomprehendmedical.html"
