#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"iam","AWS Identity and Access Management (IAM)","[""AddClientIDToOpenIDConnectProvider"",""AddRoleToInstanceProfile"",""AddUserToGroup"",""AttachGroupPolicy"",""AttachRolePolicy"",""AttachUserPolicy"",""ChangePassword"",""CreateAccessKey"",""CreateAccountAlias"",""CreateGroup"",""CreateInstanceProfile"",""CreateLoginProfile"",""CreateOpenIDConnectProvider"",""CreatePolicy"",""CreatePolicyVersion"",""CreateRole"",""CreateSAMLProvider"",""CreateServiceLinkedRole"",""CreateServiceSpecificCredential"",""CreateUser"",""CreateVirtualMFADevice"",""DeactivateMFADevice"",""DeleteAccessKey"",""DeleteAccountAlias"",""DeleteAccountPasswordPolicy"",""DeleteCloudFrontPublicKey"",""DeleteGroup"",""DeleteGroupPolicy"",""DeleteInstanceProfile"",""DeleteLoginProfile"",""DeleteOpenIDConnectProvider"",""DeletePolicy"",""DeletePolicyVersion"",""DeleteRole"",""DeleteRolePermissionsBoundary"",""DeleteRolePolicy"",""DeleteSAMLProvider"",""DeleteSSHPublicKey"",""DeleteServerCertificate"",""DeleteServiceLinkedRole"",""DeleteServiceSpecificCredential"",""DeleteSigningCertificate"",""DeleteUser"",""DeleteUserPermissionsBoundary"",""DeleteUserPolicy"",""DeleteVirtualMFADevice"",""DetachGroupPolicy"",""DetachRolePolicy"",""DetachUserPolicy"",""EnableMFADevice"",""GenerateCredentialReport"",""GenerateOrganizationsAccessReport"",""GenerateServiceLastAccessedDetails"",""GetAccessKeyLastUsed"",""GetAccountAuthorizationDetails"",""GetAccountEmailAddress"",""GetAccountName"",""GetAccountPasswordPolicy"",""GetAccountSummary"",""GetCloudFrontPublicKey"",""GetContextKeysForCustomPolicy"",""GetContextKeysForPrincipalPolicy"",""GetCredentialReport"",""GetGroup"",""GetGroupPolicy"",""GetInstanceProfile"",""GetLoginProfile"",""GetMFADevice"",""GetOpenIDConnectProvider"",""GetOrganizationsAccessReport"",""GetPolicy"",""GetPolicyVersion"",""GetRole"",""GetRolePolicy"",""GetSAMLProvider"",""GetSSHPublicKey"",""GetServerCertificate"",""GetServiceLastAccessedDetails"",""GetServiceLastAccessedDetailsWithEntities"",""GetServiceLinkedRoleDeletionStatus"",""GetUser"",""GetUserPolicy"",""ListAccessKeys"",""ListAccountAliases"",""ListAttachedGroupPolicies"",""ListAttachedRolePolicies"",""ListAttachedUserPolicies"",""ListCloudFrontPublicKeys"",""ListEntitiesForPolicy"",""ListGroupPolicies"",""ListGroups"",""ListGroupsForUser"",""ListInstanceProfileTags"",""ListInstanceProfiles"",""ListInstanceProfilesForRole"",""ListMFADeviceTags"",""ListMFADevices"",""ListOpenIDConnectProviderTags"",""ListOpenIDConnectProviders"",""ListPolicies"",""ListPoliciesGrantingServiceAccess"",""ListPolicyTags"",""ListPolicyVersions"",""ListRolePolicies"",""ListRoleTags"",""ListRoles"",""ListSAMLProviderTags"",""ListSAMLProviders"",""ListSSHPublicKeys"",""ListSTSRegionalEndpointsStatus"",""ListServerCertificateTags"",""ListServerCertificates"",""ListServiceSpecificCredentials"",""ListSigningCertificates"",""ListUserPolicies"",""ListUserTags"",""ListUsers"",""ListVirtualMFADevices"",""PassRole"",""PutGroupPolicy"",""PutRolePermissionsBoundary"",""PutRolePolicy"",""PutUserPermissionsBoundary"",""PutUserPolicy"",""RemoveClientIDFromOpenIDConnectProvider"",""RemoveRoleFromInstanceProfile"",""RemoveUserFromGroup"",""ResetServiceSpecificCredential"",""ResyncMFADevice"",""SetDefaultPolicyVersion"",""SetSTSRegionalEndpointStatus"",""SetSecurityTokenServicePreferences"",""SimulateCustomPolicy"",""SimulatePrincipalPolicy"",""TagInstanceProfile"",""TagMFADevice"",""TagOpenIDConnectProvider"",""TagPolicy"",""TagRole"",""TagSAMLProvider"",""TagServerCertificate"",""TagUser"",""UntagInstanceProfile"",""UntagMFADevice"",""UntagOpenIDConnectProvider"",""UntagPolicy"",""UntagRole"",""UntagSAMLProvider"",""UntagServerCertificate"",""UntagUser"",""UpdateAccessKey"",""UpdateAccountEmailAddress"",""UpdateAccountName"",""UpdateAccountPasswordPolicy"",""UpdateAssumeRolePolicy"",""UpdateCloudFrontPublicKey"",""UpdateGroup"",""UpdateLoginProfile"",""UpdateOpenIDConnectProviderThumbprint"",""UpdateRole"",""UpdateRoleDescription"",""UpdateSAMLProvider"",""UpdateSSHPublicKey"",""UpdateServerCertificate"",""UpdateServiceSpecificCredential"",""UpdateSigningCertificate"",""UpdateUser"",""UploadCloudFrontPublicKey"",""UploadSSHPublicKey"",""UploadServerCertificate"",""UploadSigningCertificate""]","arn:aws:iam::${Account}:${ResourceType}/${ResourceName}","^arn:aws:iam::.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iam:AWSServiceName"",""iam:AssociatedResourceArn"",""iam:FIDO-FIPS-140-2-certification"",""iam:FIDO-FIPS-140-3-certification"",""iam:FIDO-certification"",""iam:OrganizationsPolicyId"",""iam:PassedToService"",""iam:PermissionsBoundary"",""iam:PolicyARN"",""iam:RegisterSecurityKey"",""iam:ResourceTag/${TagKey}""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsidentityandaccessmanagementiam.html"
"rolesanywhere","AWS Identity and Access Management Roles Anywhere","[""CreateProfile"",""CreateTrustAnchor"",""DeleteAttributeMapping"",""DeleteCrl"",""DeleteProfile"",""DeleteTrustAnchor"",""DisableCrl"",""DisableProfile"",""DisableTrustAnchor"",""EnableCrl"",""EnableProfile"",""EnableTrustAnchor"",""GetCrl"",""GetProfile"",""GetSubject"",""GetTrustAnchor"",""ImportCrl"",""ListCrls"",""ListProfiles"",""ListSubjects"",""ListTagsForResource"",""ListTrustAnchors"",""PutAttributeMapping"",""PutNotificationSettings"",""ResetNotificationSettings"",""TagResource"",""UntagResource"",""UpdateCrl"",""UpdateProfile"",""UpdateTrustAnchor""]","arn:aws:rolesanywhere:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:rolesanywhere:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsidentityandaccessmanagementrolesanywhere.html"
"identitystore","AWS Identity Store","[""CreateGroup"",""CreateGroupMembership"",""CreateUser"",""DeleteGroup"",""DeleteGroupMembership"",""DeleteUser"",""DescribeGroup"",""DescribeGroupMembership"",""DescribeUser"",""GetGroupId"",""GetGroupMembershipId"",""GetUserId"",""IsMemberInGroups"",""ListGroupMemberships"",""ListGroupMembershipsForMember"",""ListGroups"",""ListUsers"",""UpdateGroup"",""UpdateUser""]","arn:aws:identitystore::${Account}:${ResourceType}/${ResourceId}","^arn:aws:identitystore:.+","""identitystore:UserId""","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsidentitystore.html"
"identitystore-auth","AWS Identity Store Auth","[""BatchDeleteSession"",""BatchGetSession"",""ListSessions""]","arn:${Partition}:identitystore-auth:${Region}:${Account}:${RelativeId}","^arn:${Partition}:identitystore-auth:${Region}:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsidentitystoreauth.html"
"identity-sync","AWS Identity Sync","[""AllowVendedLogDeliveryForResource"",""CreateSyncFilter"",""CreateSyncProfile"",""CreateSyncTarget"",""DeleteSyncFilter"",""DeleteSyncProfile"",""DeleteSyncTarget"",""GetSyncProfile"",""GetSyncTarget"",""ListSyncFilters"",""StartSync"",""StopSync"",""UpdateSyncTarget""]","arn:aws:identity-sync:${Region}:${Account}:${ResourceType}/${ResourcePath}","^arn:aws:identity-sync:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsidentitysync.html"
"importexport","AWS Import Export Disk Service","[""CancelJob"",""CreateJob"",""GetShippingLabel"",""GetStatus"",""ListJobs"",""UpdateJob""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsimportexportdiskservice.html"
"invoicing","AWS Invoicing Service","[""GetInvoiceEmailDeliveryPreferences"",""GetInvoicePDF"",""ListInvoiceSummaries"",""PutInvoiceEmailDeliveryPreferences""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsinvoicingservice.html"
"iot","AWS IoT","[""AcceptCertificateTransfer"",""AddThingToBillingGroup"",""AddThingToThingGroup"",""AssociateTargetsWithJob"",""AttachPolicy"",""AttachPrincipalPolicy"",""AttachSecurityProfile"",""AttachThingPrincipal"",""CancelAuditMitigationActionsTask"",""CancelAuditTask"",""CancelCertificateTransfer"",""CancelDetectMitigationActionsTask"",""CancelJob"",""CancelJobExecution"",""ClearDefaultAuthorizer"",""CloseTunnel"",""ConfirmTopicRuleDestination"",""Connect"",""CreateAuditSuppression"",""CreateAuthorizer"",""CreateBillingGroup"",""CreateCertificateFromCsr"",""CreateCertificateProvider"",""CreateCustomMetric"",""CreateDimension"",""CreateDomainConfiguration"",""CreateDynamicThingGroup"",""CreateFleetMetric"",""CreateJob"",""CreateJobTemplate"",""CreateKeysAndCertificate"",""CreateMitigationAction"",""CreateOTAUpdate"",""CreatePackage"",""CreatePackageVersion"",""CreatePolicy"",""CreatePolicyVersion"",""CreateProvisioningClaim"",""CreateProvisioningTemplate"",""CreateProvisioningTemplateVersion"",""CreateRoleAlias"",""CreateScheduledAudit"",""CreateSecurityProfile"",""CreateStream"",""CreateThing"",""CreateThingGroup"",""CreateThingType"",""CreateTopicRule"",""CreateTopicRuleDestination"",""DeleteAccountAuditConfiguration"",""DeleteAuditSuppression"",""DeleteAuthorizer"",""DeleteBillingGroup"",""DeleteCACertificate"",""DeleteCertificate"",""DeleteCertificateProvider"",""DeleteCustomMetric"",""DeleteDimension"",""DeleteDomainConfiguration"",""DeleteDynamicThingGroup"",""DeleteFleetMetric"",""DeleteJob"",""DeleteJobExecution"",""DeleteJobTemplate"",""DeleteMitigationAction"",""DeleteOTAUpdate"",""DeletePackage"",""DeletePackageVersion"",""DeletePolicy"",""DeletePolicyVersion"",""DeleteProvisioningTemplate"",""DeleteProvisioningTemplateVersion"",""DeleteRegistrationCode"",""DeleteRoleAlias"",""DeleteScheduledAudit"",""DeleteSecurityProfile"",""DeleteStream"",""DeleteThing"",""DeleteThingGroup"",""DeleteThingShadow"",""DeleteThingType"",""DeleteTopicRule"",""DeleteTopicRuleDestination"",""DeleteV2LoggingLevel"",""DeprecateThingType"",""DescribeAccountAuditConfiguration"",""DescribeAuditFinding"",""DescribeAuditMitigationActionsTask"",""DescribeAuditSuppression"",""DescribeAuditTask"",""DescribeAuthorizer"",""DescribeBillingGroup"",""DescribeCACertificate"",""DescribeCertificate"",""DescribeCertificateProvider"",""DescribeCustomMetric"",""DescribeDefaultAuthorizer"",""DescribeDetectMitigationActionsTask"",""DescribeDimension"",""DescribeDomainConfiguration"",""DescribeEndpoint"",""DescribeEventConfigurations"",""DescribeFleetMetric"",""DescribeIndex"",""DescribeJob"",""DescribeJobExecution"",""DescribeJobTemplate"",""DescribeManagedJobTemplate"",""DescribeMitigationAction"",""DescribeProvisioningTemplate"",""DescribeProvisioningTemplateVersion"",""DescribeRoleAlias"",""DescribeScheduledAudit"",""DescribeSecurityProfile"",""DescribeStream"",""DescribeThing"",""DescribeThingGroup"",""DescribeThingRegistrationTask"",""DescribeThingType"",""DescribeTunnel"",""DetachPolicy"",""DetachPrincipalPolicy"",""DetachSecurityProfile"",""DetachThingPrincipal"",""DisableTopicRule"",""EnableTopicRule"",""GetBehaviorModelTrainingSummaries"",""GetBucketsAggregation"",""GetCardinality"",""GetEffectivePolicies"",""GetIndexingConfiguration"",""GetJobDocument"",""GetLoggingOptions"",""GetOTAUpdate"",""GetPackage"",""GetPackageConfiguration"",""GetPackageVersion"",""GetPercentiles"",""GetPolicy"",""GetPolicyVersion"",""GetRegistrationCode"",""GetRetainedMessage"",""GetStatistics"",""GetThingShadow"",""GetTopicRule"",""GetTopicRuleDestination"",""GetV2LoggingOptions"",""ListActiveViolations"",""ListAttachedPolicies"",""ListAuditFindings"",""ListAuditMitigationActionsExecutions"",""ListAuditMitigationActionsTasks"",""ListAuditSuppressions"",""ListAuditTasks"",""ListAuthorizers"",""ListBillingGroups"",""ListCACertificates"",""ListCertificateProviders"",""ListCertificates"",""ListCertificatesByCA"",""ListCustomMetrics"",""ListDetectMitigationActionsExecutions"",""ListDetectMitigationActionsTasks"",""ListDimensions"",""ListDomainConfigurations"",""ListFleetMetrics"",""ListIndices"",""ListJobExecutionsForJob"",""ListJobExecutionsForThing"",""ListJobTemplates"",""ListJobs"",""ListManagedJobTemplates"",""ListMetricValues"",""ListMitigationActions"",""ListNamedShadowsForThing"",""ListOTAUpdates"",""ListOutgoingCertificates"",""ListPackageVersions"",""ListPackages"",""ListPolicies"",""ListPolicyPrincipals"",""ListPolicyVersions"",""ListPrincipalPolicies"",""ListPrincipalThings"",""ListProvisioningTemplateVersions"",""ListProvisioningTemplates"",""ListRelatedResourcesForAuditFinding"",""ListRetainedMessages"",""ListRoleAliases"",""ListScheduledAudits"",""ListSecurityProfiles"",""ListSecurityProfilesForTarget"",""ListStreams"",""ListTagsForResource"",""ListTargetsForPolicy"",""ListTargetsForSecurityProfile"",""ListThingGroups"",""ListThingGroupsForThing"",""ListThingPrincipals"",""ListThingRegistrationTaskReports"",""ListThingRegistrationTasks"",""ListThingTypes"",""ListThings"",""ListThingsInBillingGroup"",""ListThingsInThingGroup"",""ListTopicRuleDestinations"",""ListTopicRules"",""ListTunnels"",""ListV2LoggingLevels"",""ListViolationEvents"",""OpenTunnel"",""Publish"",""PutVerificationStateOnViolation"",""Receive"",""RegisterCACertificate"",""RegisterCertificate"",""RegisterCertificateWithoutCA"",""RegisterThing"",""RejectCertificateTransfer"",""RemoveThingFromBillingGroup"",""RemoveThingFromThingGroup"",""ReplaceTopicRule"",""RetainPublish"",""RotateTunnelAccessToken"",""SearchIndex"",""SetDefaultAuthorizer"",""SetDefaultPolicyVersion"",""SetLoggingOptions"",""SetV2LoggingLevel"",""SetV2LoggingOptions"",""StartAuditMitigationActionsTask"",""StartDetectMitigationActionsTask"",""StartOnDemandAuditTask"",""StartThingRegistrationTask"",""StopThingRegistrationTask"",""Subscribe"",""TagResource"",""TestAuthorization"",""TestInvokeAuthorizer"",""TransferCertificate"",""UntagResource"",""UpdateAccountAuditConfiguration"",""UpdateAuditSuppression"",""UpdateAuthorizer"",""UpdateBillingGroup"",""UpdateCACertificate"",""UpdateCertificate"",""UpdateCertificateProvider"",""UpdateCustomMetric"",""UpdateDimension"",""UpdateDomainConfiguration"",""UpdateDynamicThingGroup"",""UpdateEventConfigurations"",""UpdateFleetMetric"",""UpdateIndexingConfiguration"",""UpdateJob"",""UpdateMitigationAction"",""UpdatePackage"",""UpdatePackageConfiguration"",""UpdatePackageVersion"",""UpdateProvisioningTemplate"",""UpdateRoleAlias"",""UpdateScheduledAudit"",""UpdateSecurityProfile"",""UpdateStream"",""UpdateThing"",""UpdateThingGroup"",""UpdateThingGroupsForThing"",""UpdateThingShadow"",""UpdateTopicRuleDestination"",""ValidateSecurityProfileBehaviors""]","arn:aws:iot:${Region}:${Account}:${Type}/${Name}","^arn:aws:iot:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iot:ClientMode"",""iot:Delete"",""iot:DomainName"",""iot:ThingGroupArn"",""iot:TunnelDestinationService""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiot.html"
"iot1click","AWS IoT 1-Click","[""AssociateDeviceWithPlacement"",""ClaimDevicesByClaimCode"",""CreatePlacement"",""CreateProject"",""DeletePlacement"",""DeleteProject"",""DescribeDevice"",""DescribePlacement"",""DescribeProject"",""DisassociateDeviceFromPlacement"",""FinalizeDeviceClaim"",""GetDeviceMethods"",""GetDevicesInPlacement"",""InitiateDeviceClaim"",""InvokeDeviceMethod"",""ListDeviceEvents"",""ListDevices"",""ListPlacements"",""ListProjects"",""ListTagsForResource"",""TagResource"",""UnclaimDevice"",""UntagResource"",""UpdateDeviceState"",""UpdatePlacement"",""UpdateProject""]","arn:aws:iot1click:${Region}:${Account}:${Type}/${Name}","^arn:aws:iot1click:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiot1-click.html"
"iotanalytics","AWS IoT Analytics","[""BatchPutMessage"",""CancelPipelineReprocessing"",""CreateChannel"",""CreateDataset"",""CreateDatasetContent"",""CreateDatastore"",""CreatePipeline"",""DeleteChannel"",""DeleteDataset"",""DeleteDatasetContent"",""DeleteDatastore"",""DeletePipeline"",""DescribeChannel"",""DescribeDataset"",""DescribeDatastore"",""DescribeLoggingOptions"",""DescribePipeline"",""GetDatasetContent"",""ListChannels"",""ListDatasetContents"",""ListDatasets"",""ListDatastores"",""ListPipelines"",""ListTagsForResource"",""PutLoggingOptions"",""RunPipelineActivity"",""SampleChannelData"",""StartPipelineReprocessing"",""TagResource"",""UntagResource"",""UpdateChannel"",""UpdateDataset"",""UpdateDatastore"",""UpdatePipeline""]","arn:aws:iotanalytics:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:iotanalytics:.+","[""aws:RequestTag/${TagKey}"",""aws:TagKeys"",""iotanalytics:ResourceTag/${TagKey}""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotanalytics.html"
"iotdeviceadvisor","AWS IoT Core Device Advisor","[""CreateSuiteDefinition"",""DeleteSuiteDefinition"",""GetEndpoint"",""GetSuiteDefinition"",""GetSuiteRun"",""GetSuiteRunReport"",""ListSuiteDefinitions"",""ListSuiteRuns"",""ListTagsForResource"",""StartSuiteRun"",""StopSuiteRun"",""TagResource"",""UntagResource"",""UpdateSuiteDefinition""]","arn:aws:iotdeviceadvisor:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:iotdeviceadvisor:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotcoredeviceadvisor.html"
"iot-device-tester","AWS IoT Device Tester","[""CheckVersion"",""DownloadTestSuite"",""LatestIdt"",""SendMetrics"",""SupportedVersion""]","arn:${Partition}:iot-device-tester:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:.+:iot-device-tester:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotdevicetester.html"
"iotevents","AWS IoT Events","[""BatchAcknowledgeAlarm"",""BatchDeleteDetector"",""BatchDisableAlarm"",""BatchEnableAlarm"",""BatchPutMessage"",""BatchResetAlarm"",""BatchSnoozeAlarm"",""BatchUpdateDetector"",""CreateAlarmModel"",""CreateDetectorModel"",""CreateInput"",""DeleteAlarmModel"",""DeleteDetectorModel"",""DeleteInput"",""DescribeAlarm"",""DescribeAlarmModel"",""DescribeDetector"",""DescribeDetectorModel"",""DescribeDetectorModelAnalysis"",""DescribeInput"",""DescribeLoggingOptions"",""GetDetectorModelAnalysisResults"",""ListAlarmModelVersions"",""ListAlarmModels"",""ListAlarms"",""ListDetectorModelVersions"",""ListDetectorModels"",""ListDetectors"",""ListInputRoutings"",""ListInputs"",""ListTagsForResource"",""PutLoggingOptions"",""StartDetectorModelAnalysis"",""TagResource"",""UntagResource"",""UpdateAlarmModel"",""UpdateDetectorModel"",""UpdateInput"",""UpdateInputRouting""]","arn:aws:iotevents:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:iotevents:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iotevents:keyValue""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotevents.html"
"iotfleethub","AWS IoT Fleet Hub for Device Management","[""CreateApplication"",""DeleteApplication"",""DescribeApplication"",""ListApplications"",""ListTagsForResource"",""TagResource"",""UntagResource"",""UpdateApplication""]","arn:aws:iotfleethub:${Region}:${AccountId}:${ResourceType}/${ResourceName}","^arn:aws:iotfleethub:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotfleethubfordevicemanagement.html"
"iotfleetwise","AWS IoT FleetWise","[""AssociateVehicleFleet"",""BatchCreateVehicle"",""BatchUpdateVehicle"",""CreateCampaign"",""CreateDecoderManifest"",""CreateFleet"",""CreateModelManifest"",""CreateSignalCatalog"",""CreateVehicle"",""DeleteCampaign"",""DeleteDecoderManifest"",""DeleteFleet"",""DeleteModelManifest"",""DeleteSignalCatalog"",""DeleteVehicle"",""DisassociateVehicleFleet"",""GetCampaign"",""GetDecoderManifest"",""GetEncryptionConfiguration"",""GetFleet"",""GetLoggingOptions"",""GetModelManifest"",""GetRegisterAccountStatus"",""GetSignalCatalog"",""GetVehicle"",""GetVehicleStatus"",""ImportDecoderManifest"",""ImportSignalCatalog"",""ListCampaigns"",""ListDecoderManifestNetworkInterfaces"",""ListDecoderManifestSignals"",""ListDecoderManifests"",""ListFleets"",""ListFleetsForVehicle"",""ListModelManifestNodes"",""ListModelManifests"",""ListSignalCatalogNodes"",""ListSignalCatalogs"",""ListTagsForResource"",""ListVehicles"",""ListVehiclesInFleet"",""PutEncryptionConfiguration"",""PutLoggingOptions"",""RegisterAccount"",""TagResource"",""UntagResource"",""UpdateCampaign"",""UpdateDecoderManifest"",""UpdateFleet"",""UpdateModelManifest"",""UpdateSignalCatalog"",""UpdateVehicle""]","arn:aws:iotfleetwise:${Region}:${Account}:${Type}/${Name}","^arn:aws:iotfleetwise:.+:[0-9]+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iotfleetwise:DestinationArn"",""iotfleetwise:UpdateToDecoderManifestArn"",""iotfleetwise:UpdateToModelManifestArn""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsiotfleetwise.html"
